"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"uit - asignación"
1485037;"1536844";2884;2884;BOYACÁ;MONIQUIRA;"10/11/2025";"083-30661";"15469";"15469000000000022";;"154690000000000220297000000000";Cancelacion_por_Englobe;;;;;;;ASIG 1-4
1646325;L10_2880;2880;2880;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Cancelacion_por_Desenglobe;;;;;;;ASIG 1-4
1128163;"1536807";2866;2866;BOYACÁ;MONIQUIRA;"10/11/2025";"083-34731";"15469";"15469000000000022";;"154690000000000220249000000000";Cancelacion_por_Desenglobe;;;;;;;ASIG 1-4
1485046;"1537175";2902;2902;BOYACÁ;MONIQUIRA;"10/11/2025";"083-38186";"15469";"15469000000000022";;"154690000000000220793000000000";Cancelacion;;;;;;;ASIG 1-4
1646332;L10_2882;2883;2883;BOYACÁ;MONIQUIRA;"10/11/2025";"083-10115";"15469";"15469010000000072";;"154690100000000720006000000000";Englobe_Nuevo_FMI;"083-38280";Privado_Privado;NPH;"3075";;;ASIG 1-4
1646332;L10_2882;2882;2882;BOYACÁ;MONIQUIRA;"10/11/2025";"083-30661";"15469";"15469000000000022";;"154690000000000220297000000000";Englobe_Nuevo_FMI;"083-38280";Privado_Privado;NPH;"3075";;;ASIG 1-4
1648936;L10_2863;2863;2863;BOYACÁ;MONIQUIRA;"10/11/2025";"083-34731";"15469";"15469000000000022";;"154690000000000220249000000000";Desenglobe_Division_Material;"083-39912";Privado_Privado;NPH;"2000";;;ASIG 1-4
1648935;L10_2864;2864;2864;BOYACÁ;MONIQUIRA;"10/11/2025";"083-34731";"15469";"15469000000000022";;"154690000000000220249000000000";Desenglobe_Division_Material;"083-39913";Privado_Privado;NPH;"1500";;;ASIG 1-4
1648934;L10_2865;2865;2865;BOYACÁ;MONIQUIRA;"10/11/2025";"083-34731";"15469";"15469000000000022";;"154690000000000220249000000000";Desenglobe_Division_Material;"083-39914";Privado_Privado;NPH;"1500";;;ASIG 1-4
1648944;L10_2872;2872;2872;BOYACÁ;MONIQUIRA;"10/11/2025";"083-9301";"15469";"15469000000000022";;"154690000000000220714000000000";Desenglobe_Venta_Parcial;"083-39999";Privado_Privado;NPH;"17200";;;ASIG 1-4
1648931;L10_2874;2874;2874;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Desenglobe_Division_Material;"083-40379";Privado_Privado;NPH;"2706";;;ASIG 1-4
1648928;L10_2875;2875;2875;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Desenglobe_Division_Material;"083-40380";Privado_Privado;NPH;"2706";;;ASIG 1-4
1648930;L10_2876;2876;2876;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Desenglobe_Division_Material;"083-40381";Privado_Privado;NPH;"2706";;;ASIG 1-4
1648929;L10_2877;2877;2877;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Desenglobe_Division_Material;"083-40382";Privado_Privado;NPH;"2706";;;ASIG 1-4
1648932;L10_2878;2878;2878;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Desenglobe_Division_Material;"083-40383";Privado_Privado;NPH;"2706";;;ASIG 1-4
1648927;L10_2879;2879;2879;BOYACÁ;MONIQUIRA;"10/11/2025";"083-32102";"15469";"15469000000000022";;"154690000000000220252000000000";Desenglobe_Division_Material;"083-40384";Privado_Privado;NPH;"2910";;;ASIG 1-4
1648937;L10_2901;2901;2901;BOYACÁ;MONIQUIRA;"10/11/2025";"083-38186";"15469";"15469000000000022";;"154690000000000220793000000000";Predio_Nuevo;"083-40937";Privado_Privado;NPH;"7465";;;ASIG 1-4
1225674;"1536841";2888;2888;BOYACÁ;MONIQUIRA;"10/11/2025";"083-42643";"15469";"15469000000000022";;"154690000000000220292000000000";Cancelacion_por_Desenglobe;;;;;;;ASIG 1-4
1648939;L10_2887;2887;2887;BOYACÁ;MONIQUIRA;"10/11/2025";"083-42643";"15469";"15469000000000022";;"154690000000000220292000000000";Desenglobe_Division_Material;"083-42749";Privado_Privado;NPH;"73580";;;ASIG 1-4
1648938;L10_2886;2886;2886;BOYACÁ;MONIQUIRA;"10/11/2025";"083-42643";"15469";"15469000000000022";;"154690000000000220292000000000";Desenglobe_Division_Material;"083-42750";Privado_Privado;NPH;"45790";;;ASIG 1-4
1648933;L10_2889;2889;2889;BOYACÁ;MONIQUIRA;"10/11/2025";"083-3316";"15469";"15469000000000013";;"154690000000000130049000000000";Desenglobe_Venta_Parcial;"083-44329";Privado_Privado;NPH;"8283";;;ASIG 1-4
1646246;L9_364;2890;2890;BOYACÁ;MONIQUIRA;"10/11/2025";"083-26043";"15469";"15469000000000011";;"154690000000000110042000000000";Desenglobe_Venta_Parcial;"083-44443";Privado_Privado;NPH;"4942.1400000000003";;;ASIG 1-4
1648920;L10_2905;2905;2905;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19410";"15469";"15469000000000009";;"154690000000000090132000000000";Desenglobe_Division_Material;"083-44449";Privado_Privado;NPH;"2525";;;ASIG 1-4
1648922;L10_2903;2903;2903;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19410";"15469";"15469000000000009";;"154690000000000090132000000000";Desenglobe_Division_Material;"083-44450";Privado_Privado;NPH;"2525";;;ASIG 1-4
1648921;L10_2904;2904;2904;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19410";"15469";"15469000000000009";;"154690000000000090132000000000";Desenglobe_Division_Material;"083-44451";Privado_Privado;NPH;"3612";;;ASIG 1-4
1648923;L10_2906;2906;2906;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19410";"15469";"15469000000000009";;"154690000000000090132000000000";Desenglobe_Division_Material;"083-44453";Privado_Privado;NPH;"3228";;;ASIG 1-4
1646188;L9_367;2895;2895;BOYACÁ;MONIQUIRA;"10/11/2025";"083-23647";"15469";"15469000000000013";;"154690000000000130255000000000";Desenglobe_Venta_Parcial;"083-44617";Privado_Privado;NPH;"256";;;ASIG 1-4
1648943;L10_2900;2900;2900;BOYACÁ;MONIQUIRA;"10/11/2025";"083-8774";"15469";"15469000000000013";;"154690000000000130469000000000";Desenglobe_Venta_Parcial;"083-45312";Privado_Privado;NPH;"8756";;;ASIG 1-4
1648918;L10_2868;2868;2868;BOYACÁ;MONIQUIRA;"10/11/2025";"083-10922";"15469";"15469000000000022";;"154690000000000220199000000000";Desenglobe_Division_Material;"083-45884";Privado_Privado;NPH;"6097";;;ASIG 1-4
1648919;L10_2867;2867;2867;BOYACÁ;MONIQUIRA;"10/11/2025";"083-10922";"15469";"15469000000000022";;"154690000000000220199000000000";Desenglobe_Division_Material;"083-45885";Privado_Privado;NPH;"5314";;;ASIG 1-4
1648942;L10_2897;2897;2897;BOYACÁ;MONIQUIRA;"10/11/2025";"083-6228";"15469";"15469000000000013";;"154690000000000130134000000000";Desenglobe_Division_Material;"083-45899";Privado_Privado;NPH;"11750";;;ASIG 1-4
1648940;L10_2896;2896;2896;BOYACÁ;MONIQUIRA;"10/11/2025";"083-6228";"15469";"15469000000000013";;"154690000000000130134000000000";Desenglobe_Division_Material;"083-45900";Privado_Privado;NPH;"4127";;;ASIG 1-4
1648941;L10_2898;2898;2898;BOYACÁ;MONIQUIRA;"10/11/2025";"083-6228";"15469";"15469000000000013";;"154690000000000130134000000000";Desenglobe_Division_Material;"083-45901";Privado_Privado;NPH;"4123";;;ASIG 1-4
1648917;L10_2869;2869;2869;BOYACÁ;MONIQUIRA;"10/11/2025";"083-10922";"15469";"15469000000000022";;"154690000000000220199000000000";Desenglobe_Division_Material;"083-46028";Privado_Privado;NPH;"5449";;;ASIG 1-4
1648915;L10_2870;2870;2870;BOYACÁ;MONIQUIRA;"10/11/2025";"083-10922";"15469";"15469000000000022";;"154690000000000220199000000000";Desenglobe_Division_Material;"083-46452";Privado_Privado;NPH;"4633";;;ASIG 1-4
1648916;L10_2871;2871;2871;BOYACÁ;MONIQUIRA;"10/11/2025";"083-10922";"15469";"15469000000000022";;"154690000000000220199000000000";Desenglobe_Division_Material;"083-46503";Privado_Privado;NPH;"5763";;;ASIG 1-4
1648925;L10_2892;2892;2892;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19745";"15469";"15469000000000011";;"154690000000000110093000000000";Desenglobe_Division_Material;"083-46833";Privado_Privado;NPH;"5682.22";;;ASIG 1-4
1648924;L10_2891;2891;2891;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19745";"15469";"15469000000000011";;"154690000000000110093000000000";Desenglobe_Division_Material;"083-46834";Privado_Privado;NPH;"7460.26";;;ASIG 1-4
1648926;L10_2893;2893;2893;BOYACÁ;MONIQUIRA;"10/11/2025";"083-19745";"15469";"15469000000000011";;"154690000000000110093000000000";Desenglobe_Division_Material;"083-46835";Privado_Privado;NPH;"6857.52";;;ASIG 1-4
1225510;"1534006";2899;2899;BOYACÁ;MONIQUIRA;"10/11/2025";"083-6228";"15469";"15469000000000013";;"154690000000000130134000000000";Cancelacion_por_Desenglobe;;;;;;;ASIG 1-4
1225681;"1537095";2873;2873;BOYACÁ;MONIQUIRA;"10/11/2025";"083-9301";"15469";"15469000000000022";;"154690000000000220714000000000";Cancelacion;;;;;;;ASIG 1-4
1499991;"1323352";2933;2933;BOYACÁ;CIENEGA;"10/11/2025";"090-10633";"15189";"15189010000000032";;"151890100000000320011000000000";Cancelacion_por_Englobe;;;;;;;NO APLICA
1143100;"1323351";2934;2934;BOYACÁ;CIENEGA;"10/11/2025";"090-10634";"15189";"15189010000000032";;"151890100000000320010000000000";Cancelacion_por_Englobe;;;;;;;NO APLICA
1305253;"1323018";2940;2940;BOYACÁ;CIENEGA;"10/11/2025";"090-11186";"15189";"15189010000000013";;"151890100000000130008000000000";Cambio_Numero_Predial_NPH_a_PH;"090-11186";Privado_Privado;PH_Matriz;"335.3";;;NO APLICA
1648947;L10_2924;2924;2924;BOYACÁ;CIENEGA;"10/11/2025";"090-26330";"15189";"15189010000000018";;"151890100000000180002000000000";Desenglobe_Venta_Parcial;"090-1838";Privado_Privado;NPH;"200";;;NO APLICA
1646338;L10_2931;2932;2932;BOYACÁ;CIENEGA;"10/11/2025";"090-10634";"15189";"15189010000000032";;"151890100000000320010000000000";Englobe_Nuevo_FMI;"090-27666";Privado_Privado;NPH;"200";;;NO APLICA
1646338;L10_2931;2931;2931;BOYACÁ;CIENEGA;"10/11/2025";"090-10633";"15189";"15189010000000032";;"151890100000000320011000000000";Englobe_Nuevo_FMI;"090-27666";Privado_Privado;NPH;"200";;;NO APLICA
1467260;"1323278";2930;2930;BOYACÁ;CIENEGA;"10/11/2025";"090-40584";"15189";"15189010000000025";;"151890100000000250022000000000";Cancelacion_por_Desenglobe;;;;;;;NO APLICA
1052052;"1323155";2920;2920;BOYACÁ;CIENEGA;"10/11/2025";"090-4509";"15189";"15189010000000018";;"151890100000000180031000000000";Cancelacion;;;;;;;NO APLICA
1467262;"1323294";2923;2923;BOYACÁ;CIENEGA;"10/11/2025";"090-52261";"15189";"15189010000000026";;"151890100000000260015000000000";Cancelacion_por_Desenglobe;;;;;;;NO APLICA
1648949;L10_2935;2935;2935;BOYACÁ;CIENEGA;"10/11/2025";"090-3153";"15189";"15189010000000023";;"151890100000000230005000000000";Desenglobe_Venta_Parcial;"090-54949";Privado_Privado;NPH;"280";;;NO APLICA
1648950;L10_2936;2936;2936;BOYACÁ;CIENEGA;"10/11/2025";"090-3153";"15189";"15189010000000023";;"151890100000000230005000000000";Desenglobe_Venta_Parcial;"090-54950";Privado_Privado;NPH;"400";;;NO APLICA
1648945;L10_2941;2941;2941;BOYACÁ;CIENEGA;"10/11/2025";"090-11186";"15189";"15189010000000013";;"151890100000000130008000000000";Desenglobe_Division_Material;"090-57814";Privado_Privado;PH_Unidad_Predial;"94.2";0.5444;"94.2";NO APLICA
1648946;L10_2942;2942;2942;BOYACÁ;CIENEGA;"10/11/2025";"090-11186";"15189";"15189010000000013";;"151890100000000130008000000000";Desenglobe_Division_Material;"090-57815";Privado_Privado;PH_Unidad_Predial;"106.34";0.4556;"106.34";NO APLICA
1305258;"13473939";2939;2939;BOYACÁ;CIENEGA;"10/11/2025";"090-59326";"15189";"15189010000000014";;"151890100000000140034000000000";Cancelacion_por_Desenglobe;;;;;;;NO APLICA
1082195;"13473948";2927;2927;BOYACÁ;CIENEGA;"10/11/2025";"090-59497";"15189";"15189010000000023";;"151890100000000230027000000000";Cancelacion_por_Desenglobe;;;;;;;NO APLICA
1648959;L10_2937;2937;2937;BOYACÁ;CIENEGA;"10/11/2025";"090-59326";"15189";"15189010000000014";;"151890100000000140034000000000";Desenglobe_Division_Material;"090-62322";Privado_Privado;NPH;"168.5";;;NO APLICA
1648958;L10_2938;2938;2938;BOYACÁ;CIENEGA;"10/11/2025";"090-59326";"15189";"15189010000000014";;"151890100000000140034000000000";Desenglobe_Division_Material;"090-62323";Privado_Privado;NPH;"171.5";;;NO APLICA
1648960;L10_2925;2925;2925;BOYACÁ;CIENEGA;"10/11/2025";"090-59497";"15189";"15189010000000023";;"151890100000000230027000000000";Desenglobe_Division_Material;"090-62508";Privado_Privado;NPH;"585.79999999999995";;;NO APLICA
1648961;L10_2926;2926;2926;BOYACÁ;CIENEGA;"10/11/2025";"090-59497";"15189";"15189010000000023";;"151890100000000230027000000000";Desenglobe_Division_Material;"090-62509";Privado_Privado;NPH;"181.2";;;NO APLICA
1648951;L10_2944;2944;2944;BOYACÁ;CIENEGA;"10/11/2025";"090-37177";"15189";"15189000200000004";;"151890002000000040396000000000";Desenglobe_Venta_Parcial;"090-64509";Privado_Privado;NPH;"15861";;;NO APLICA
1648955;L10_2945;2945;2945;BOYACÁ;CIENEGA;"10/11/2025";"090-46236";"15189";"15189000200000001";;"151890002000000010262000000000";Desenglobe_Venta_Parcial;"090-64667";Privado_Privado;NPH;"34344";;;NO APLICA
1648954;L10_2919;2919;2919;BOYACÁ;CIENEGA;"10/11/2025";"090-4509";"15189";"15189010000000018";;"151890100000000180031000000000";Desenglobe_Venta_Parcial;"090-64916";Privado_Privado;NPH;"150";;;NO APLICA
1648948;L10_2943;2943;2943;BOYACÁ;CIENEGA;"10/11/2025";"090-31000";"15189";"15189000100000003";;"151890001000000030426000000000";Desenglobe_Venta_Parcial;"090-64973";Privado_Privado;NPH;"4306";;;NO APLICA
1648952;L10_2928;2928;2928;BOYACÁ;CIENEGA;"10/11/2025";"090-40584";"15189";"15189010000000025";;"151890100000000250022000000000";Desenglobe_Division_Material;"090-65026";Privado_Privado;NPH;"82";;;NO APLICA
1648953;L10_2929;2929;2929;BOYACÁ;CIENEGA;"10/11/2025";"090-40584";"15189";"15189010000000025";;"151890100000000250022000000000";Desenglobe_Division_Material;"090-65027";Privado_Privado;NPH;"88";;;NO APLICA
1648956;L10_2921;2921;2921;BOYACÁ;CIENEGA;"10/11/2025";"090-52261";"15189";"15189010000000026";;"151890100000000260015000000000";Desenglobe_Division_Material;"090-65862";Privado_Privado;NPH;"208";;;NO APLICA
1648957;L10_2922;2922;2922;BOYACÁ;CIENEGA;"10/11/2025";"090-52261";"15189";"15189010000000026";;"151890100000000260015000000000";Desenglobe_Division_Material;"090-65863";Privado_Privado;NPH;"192";;;NO APLICA
1356339;"1766710";2778;2778;BOYACÁ;SOGAMOSO;"10/11/2025";"095-107259";"15759";"15759000200000001";;"157590002000000011531000000000";Cancelacion_por_Englobe;;;;;;;Monquira-Ombachita
1043290;"1766329";2777;2777;BOYACÁ;SOGAMOSO;"10/11/2025";"095-107260";"15759";"15759000200000001";;"157590002000000010789000000000";Cancelacion_por_Englobe;;;;;;;Monquira-Ombachita
1648962;L10_2820;2820;2820;BOYACÁ;SOGAMOSO;"10/11/2025";"095-11929";"15759";"15759000200000001";;"157590002000000010346000000000";Desenglobe_Venta_Parcial;"095-117532";Privado_Privado;NPH;"279100";;;Monquira-Ombachita
1649005;L10_2769;2769;2769;BOYACÁ;SOGAMOSO;"10/11/2025";"095-9906";"15759";"15759000100000007";;"157590001000000070126000000000";Desenglobe_Division_Material;"095-123931";Privado_Privado;NPH;"3000";;;Monquira-Ombachita
1649006;L10_2768;2768;2768;BOYACÁ;SOGAMOSO;"10/11/2025";"095-9906";"15759";"15759000100000007";;"157590001000000070126000000000";Desenglobe_Division_Material;"095-123932";Privado_Privado;NPH;"200";;;Monquira-Ombachita
1519125;"1766830";2819;2819;BOYACÁ;SOGAMOSO;"10/11/2025";"095-48492";"15759";"15759000200000001";;"157590002000000011751000000000";Desenglobe_Venta_Parcial;"095-128255";Privado_Privado;NPH;"906.8";;;Monquira-Ombachita
1227277;"13509726";2772;2772;BOYACÁ;SOGAMOSO;"10/11/2025";"095-142243";"15759";"15759000200000001";;"157590002000000011801000000000";Cambio_Numero_Predial_NPH_a_PH;"095-142243";Privado_Privado;PH_Matriz;"517.97500000000002";;;Monquira-Ombachita
1648963;L10_2771;2771;2771;BOYACÁ;SOGAMOSO;"10/11/2025";"095-13244";"15759";"15759000200000001";;"157590002000000011086000000000";Desenglobe_Venta_Parcial;"095-142602";Privado_Privado;NPH;"105";;;Monquira-Ombachita
1648964;L10_2771;2771;2771;BOYACÁ;SOGAMOSO;"10/11/2025";"095-13244";"15759";"15759000200000001";;"157590002000000011086000000000";Desenglobe_Venta_Parcial;"095-142602";Privado_Privado;NPH;"105";;;Monquira-Ombachita
1043295;"1766434";2779;2779;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Cambio_Numero_Predial_NPH_a_Condominio;"095-149359";Privado_Privado;Condominio_Matriz;"43546";;;Monquira-Ombachita
1646335;L10_2776;2775;2775;BOYACÁ;SOGAMOSO;"10/11/2025";"095-107260";"15759";"15759000200000001";;"157590002000000010789000000000";Englobe_Nuevo_FMI;"095-149406";Privado_Privado;NPH;"600";;;Monquira-Ombachita
1646335;L10_2776;2776;2776;BOYACÁ;SOGAMOSO;"10/11/2025";"095-107259";"15759";"15759000200000001";;"157590002000000011531000000000";Englobe_Nuevo_FMI;"095-149406";Privado_Privado;NPH;"600";;;Monquira-Ombachita
1649003;L10_2817;2817;2817;BOYACÁ;SOGAMOSO;"10/11/2025";"095-89970";"15759";"15759000200000001";;"157590002000000011686000000000";Desenglobe_Division_Material;"095-153774";Privado_Privado;Condominio_Unidad_Predial;"931.5";0.1308;"931.5";Monquira-Ombachita
1649002;L10_2816;2816;2816;BOYACÁ;SOGAMOSO;"10/11/2025";"095-89970";"15759";"15759000200000001";;"157590002000000011686000000000";Desenglobe_Division_Material;"095-153775";Privado_Privado;Condominio_Unidad_Predial;"934";0.13119999999999998;"934";Monquira-Ombachita
1649001;L10_2815;2815;2815;BOYACÁ;SOGAMOSO;"10/11/2025";"095-89970";"15759";"15759000200000001";;"157590002000000011686000000000";Desenglobe_Division_Material;"095-153776";Privado_Privado;Condominio_Unidad_Predial;"1.1850000000000001";0.1664;"1.1850000000000001";Monquira-Ombachita
1649000;L10_2814;2814;2814;BOYACÁ;SOGAMOSO;"10/11/2025";"095-89970";"15759";"15759000200000001";;"157590002000000011686000000000";Desenglobe_Division_Material;"095-153777";Privado_Privado;Condominio_Unidad_Predial;"1645";0.2057;"1645";Monquira-Ombachita
1648999;L10_2813;2813;2813;BOYACÁ;SOGAMOSO;"10/11/2025";"095-89970";"15759";"15759000200000001";;"157590002000000011686000000000";Desenglobe_Division_Material;"095-153778";Privado_Privado;Condominio_Unidad_Predial;"1530";0.21489999999999998;"1530";Monquira-Ombachita
1649004;L10_2818;2818;2818;BOYACÁ;SOGAMOSO;"10/11/2025";"095-89970";"15759";"15759000200000001";;"157590002000000011686000000000";Desenglobe_Division_Material;"095-153779";Privado_Privado;Condominio_Unidad_Predial;"1075";0.151;"1075";Monquira-Ombachita
1648970;L10_2786;2786;2786;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159146";Privado_Privado;Condominio_Unidad_Predial;"1000.2";0.028717000000000003;"1000.2";Monquira-Ombachita
1648996;L10_2780;2780;2780;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159147";Privado_Privado;Condominio_Unidad_Predial;"1101.56";0.031625;"1101.56";Monquira-Ombachita
1648979;L10_2805;2805;2805;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159148";Privado_Privado;Condominio_Unidad_Predial;"1097.72";0.031514;"1097.72";Monquira-Ombachita
1648981;L10_2803;2803;2803;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159149";Privado_Privado;Condominio_Unidad_Predial;"1027.72";0.029505;"1027.72";Monquira-Ombachita
1648978;L10_2806;2806;2806;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159150";Privado_Privado;Condominio_Unidad_Predial;"1044.01";0.029973;"1044.01";Monquira-Ombachita
1648975;L10_2809;2809;2809;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159151";Privado_Privado;Condominio_Unidad_Predial;"1059.42";0.030415;"1059.42";Monquira-Ombachita
1648983;L10_2801;2801;2801;BOYACÁ;SOGAMOSO;"10/11/2025";"095-149359";"15759";"15759000200000001";;"157590002000000011029000000000";Desenglobe_Division_Material;"095-159152";Privado_Privado;Condominio_Unidad_Predial;"1001.22";0.028744000000000002;"1001.22";Monquira-Ombachita
