"objectid";"id_operacion";"codigo_orip";"matricula_inmobiliaria";"area_catastral_terreno";"numero_predial_nacional";"tipo";"condicion_predio";"destinacion_economica";"area_registral_m2";"tipo_referencia_fmi_antiguo";"coeficiente";"area_coeficiente";"globalid";"predioinformal_guid";"municipio";"referencia_registral";"gdb_geomattr_data";"shape"
1082757;"1544516";"083";"28388";942,00000000;"154690100000001540801800000053";Privado;Condominio_Unidad_Predial;Recreacional;;;;;{919054D7-4D2E-4F96-AB31-BE76FB42B6F8};{00000000-0000-0000-0000-000000000000};;;;POINT (4935833,154425196 2207820,6481647585)
1208283;"1543470";"083";"2956";51,00000000;"154690100000000840009000000000";Privado;NPH;Habitacional;;;;;{F9F1F9C8-A664-4001-AF4D-473EE7E0054E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936588,058746322 2207269,601488365)
1175229;"1541397";"083";"1423";391,00000000;"154690100000000220029000000000";Privado;NPH;Habitacional;;;;;{E8B9C4DC-AFBB-44C9-BC1C-D563059F14FA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936611,243887032 2207124,8941545226)
1305727;"1541432";"083";"27913";27,00000000;"154690100000000220061000000000";Privado;NPH;Habitacional;;;;;{FEEDEACF-F6C7-4CAD-8BE2-7D089F162AA9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936641,991788674 2207240,4303100044)
1500419;"1541822";"083";"24399";390,00000000;"154690100000000300024000000000";Privado;NPH;Habitacional;;;;;{FFA7DB9D-5674-4D35-94B2-2D597A36B162};{00000000-0000-0000-0000-000000000000};;;;POINT (4936789,493175069 2207299,8608909813)
1272251;"1542504";"083";"2413";230,00000000;"154690100000000530004000000000";Privado;NPH;Habitacional;;;;;{F91718AC-4B26-446E-B7EF-FAF6E9F9FF47};{00000000-0000-0000-0000-000000000000};;;;POINT (4936341,669447383 2206338,199936434)
1052468;"1542838";"083";"36912";545,00000000;"154690100000000610185000000000";Privado;NPH;Habitacional;;;;;{BCD2686A-077F-4564-8085-580E93516ACE};{00000000-0000-0000-0000-000000000000};;;;POINT (4936451,32684263 2206639,67373506)
1175273;"1542160";"083";"18677";144,00000000;"154690100000000420017000000000";Privado;NPH;Habitacional;;;;;{C6655B59-E323-41E6-AC21-2A36B406D41F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936531,381702375 2206632,0314448667)
1532522;"1542179";"083";"9225";363,00000000;"154690100000000430003000000000";Privado;NPH;Habitacional;;;;;{DD308E4C-7A8A-4960-8B2E-5DD89132E750};{00000000-0000-0000-0000-000000000000};;;;POINT (4936637,852886096 2206506,358598847)
1082734;"1544043";"083";"17895";1120,00000000;"154690100000001180801800000039";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{C39DE410-DCD2-48B4-B233-AE79EF1A5D91};{00000000-0000-0000-0000-000000000000};;;;POINT (4935853,078249025 2208151,9693037625)
1305711;"1540948";"083";"1947";153,00000000;"154690100000000070021000000000";Privado;NPH;Habitacional;;;;;{A5B3339B-BBC1-4B0F-9E6B-DA387331BECA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936492,113550302 2207373,2884631082)
1110835;"1541592";;"";148,00000000;"154690100000000250013000000000";Privado;NPH;Habitacional;;;;;{982653BF-4F03-4EF1-AED8-F9638588B5B4};{00000000-0000-0000-0000-000000000000};;;;POINT (4936952,813054595 2207414,852858644)
1052430;"1542211";"083";"29650";132,00000000;"154690100000000430042000000000";Privado;NPH;Habitacional;;;;;{B251039F-03DE-494C-86D9-1C95CADAB6B4};{00000000-0000-0000-0000-000000000000};;;;POINT (4936613,185368421 2206513,4353721114)
1110938;"1543431";"083";"16693";118,00000000;"154690100000000830004000000000";Privado;NPH;Habitacional;;;;;{1990E27E-3037-4453-ACF2-7E396324B8E6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936581,064608734 2207243,837761363)
1272297;"1543434";"083";"30287";106,00000000;"154690100000000830007000000000";Privado;NPH;Habitacional;;;;;{5CAF1E3B-256E-4EF9-AFBB-6F41646BEBFC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936564,762155907 2207230,319326761)
1403930;"1543442";"083";"8133";198,00000000;"154690100000000830015000000000";Privado;NPH;Habitacional;;;;;{F2543201-7C9E-417B-BDE2-B702BF4BE120};{00000000-0000-0000-0000-000000000000};;;;POINT (4936486,525796102 2207203,6450440628)
1052495;"1543454";"083";"11565";45,00000000;"154690100000000830027000000000";Privado;NPH;Habitacional;;;;;{ABA24A22-F5E8-428F-AA02-A0A750973CD5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936500,210831983 2207180,486944559)
1208327;"1544073";"083";"17888";1200,00000000;"154690100000001180801800000069";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{F3B23166-8F69-4113-BF66-9A3081D2BA23};{00000000-0000-0000-0000-000000000000};;;;POINT (4935935,681546677 2208086,5716209067)
1403975;"1544088";"083";"17873";1080,00000000;"154690100000001180801800000084";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{FA98B653-7A35-4745-8D5A-9B2DD879948A};{00000000-0000-0000-0000-000000000000};;;;POINT (4936109,0420599785 2207986,066117415)
1175428;"1544704";"083";"31146";90,00000000;"154690100000001760010000000000";Privado;NPH;Habitacional;;;;;{CAC201DF-98A7-43FD-843A-B2EFD484BBCA};{00000000-0000-0000-0000-000000000000};;;;POINT (4937150,493547193 2207232,0474040946)
1240462;"1541006";"083";"2585";86,00000000;"154690100000000080009000000000";Privado;NPH;Habitacional;;;;;{6B7CA410-94F7-4BC1-9110-FFFC5C8EA1C3};{00000000-0000-0000-0000-000000000000};;;;POINT (4936551,661281698 2207421,8658809)
1272192;"1541618";"083";"7559";90,00000000;"154690100000000260027000000000";Privado;NPH;Habitacional;;;;;{C39A9C23-6952-497C-AEA4-D0CDE604A6FA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936969,3826765865 2207438,2584273927)
1436117;"1541623";"083";"7271";116,00000000;"154690100000000260032000000000";Privado;NPH;Habitacional;;;;;{91F32077-4081-4B08-924B-404C75473B73};{00000000-0000-0000-0000-000000000000};;;;POINT (4936928,504452625 2207472,8730188794)
1500480;"1542878";"083";"15635";143,00000000;"154690100000000630004000000000";Privado;NPH;Habitacional;;;;;{0B351A5F-3117-41C1-B964-28ABC3756DFF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936385,004763027 2207437,742636267)
1110898;"1542880";"083";"11645";147,00000000;"154690100000000630006000000000";Privado;NPH;Habitacional;;;;;{A55E5A0F-C343-4423-9AA1-0B624B9B48B8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936363,056700073 2207421,8946731864)
1436213;"1543499";"083";"5870";60,00000000;"154690100000000860008000000000";Privado;NPH;Habitacional;;;;;{1BA61871-645E-4646-8E4E-DE0BFC70FB1E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936690,148962136 2206603,1720248656)
1175349;"1543502";"083";"11019";60,00000000;"154690100000000870001000000000";Privado;NPH;Habitacional;;;;;{4A0A6E1C-82DF-4BCC-9D49-25880255F01F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936708,307893384 2206608,87229175)
1403934;"1543503";"083";"11020";60,00000000;"154690100000000870002000000000";Privado;NPH;Habitacional;;;;;{9A3AFBD4-D301-4C92-AD06-76BF5C216BA0};{00000000-0000-0000-0000-000000000000};;;;POINT (4936717,943960137 2206606,2619793676)
1337590;"1544130";"083";"20545";1000,00000000;"154690100000001350801800000011";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{FC9EE027-2CAE-4058-9686-B124A61BEC2E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936297,474488474 2208827,8061008537)
1305873;"1544728";"083";"25630";470,00000000;"154690100000001770801800000017";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{706A1176-08AD-4459-932D-8001A7B7AABE};{00000000-0000-0000-0000-000000000000};;;;POINT (4937307,725952539 2206459,6176565364)
1208170;"1541025";"083";"6070";312,00000000;"154690100000000090001000000000";Privado;NPH;Habitacional;;;;;{0ECC6150-B6B9-4208-9DD9-D1D83FE6BB3C};{00000000-0000-0000-0000-000000000000};;;;POINT (4936595,935664472 2207501,294605056)
1175243;"1541646";"083";"25738";76,00000000;"154690100000000260061000000000";Privado;NPH;Habitacional;;;;;{B69F100A-F376-4495-BF86-65B57773D53A};{00000000-0000-0000-0000-000000000000};;;;POINT (4937020,891059737 2207421,249120434)
1467696;"1541654";"083";"38073";132,00000000;"154690100000000260069000000000";Privado;NPH;Habitacional;;;;;{6401CAE5-846F-41FE-BB8A-F30A3DD696F2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936936,705389259 2207502,9997715745)
1337505;"1542265";"083";"25185";108,00000000;"154690100000000450039000000000";Privado;NPH;Habitacional;;;;;{5CD23BA6-6A56-4104-B95A-EE529180B5D9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936304,756447393 2206599,577290781)
1110870;"1542297";"083";"16134";733,00000000;"154690100000000470006000000000";Privado;NPH;Habitacional;;;;;{9E180ACF-8138-4A83-A116-148F13EFA126};{00000000-0000-0000-0000-000000000000};;;;POINT (4936465,08891461 2206526,5577576375)
1110899;"1542884";"083";"15631";147,00000000;"154690100000000630010000000000";Privado;NPH;Habitacional;;;;;{896153DF-80ED-4283-A2ED-41F534855EF8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936346,8462642655 2207408,512492207)
1467769;"1542890";"083";"15627";147,00000000;"154690100000000630016000000000";Privado;NPH;Habitacional;;;;;{B4662ED9-5F7D-4C55-B9A2-B11B743F3FC9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936324,575286273 2207391,578112239)
1532574;"1542912";"083";"3749";145,00000000;"154690100000000650001000000000";Privado;NPH;Habitacional;;;;;{B79C29A1-0FC8-4D1C-849E-6DACEBA4F9DA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936473,444709459 2207439,86836907)
1500487;"1542916";"083";"2257";211,00000000;"154690100000000650006000000000";Privado;NPH;Habitacional;;;;;{43FB1ADD-4F89-4D3D-8170-BBA50FE87EA2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936435,356992686 2207441,7946339594)
1532657;"1544158";"083";"20572";925,00000000;"154690100000001350801800000038";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{5A0420E0-329B-41FA-A816-BC21F5D1AFFE};{00000000-0000-0000-0000-000000000000};;;;POINT (4936425,793196885 2208800,253752799)
1436289;"1544772";"083";"25609";472,00000000;"154690100000001770801800000061";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{12DDAEB9-D83E-4034-ACAF-3EA8762BCD40};{00000000-0000-0000-0000-000000000000};;;;POINT (4937071,841924308 2206375,7621837873)
1082592;"1541053";"083";"25070";143,00000000;"154690100000000090033000000000";Privado;NPH;Habitacional;;;;;{4F78CE99-4CE2-456A-954B-C93F62E0A2A1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936642,833955344 2207532,2737913136)
1500388;"1541073";"083";"19197";104,00000000;"154690100000000100014000000000";Privado;NPH;Educativo;;;;;{127E3166-F8A9-430D-9C5E-332EAE38DA48};{00000000-0000-0000-0000-000000000000};;;;POINT (4936677,094405936 2207567,4932899475)
1143528;"1541075";"083";"12320";38,00000000;"154690100000000100016000000000";Privado;NPH;Habitacional;;;;;{33E87D36-EB1D-4018-B4B3-C3DD3F880A24};{00000000-0000-0000-0000-000000000000};;;;POINT (4936747,299589196 2207613,2746790037)
1052407;"1541677";"083";"18906";114,00000000;"154690100000000270025000000000";Privado;NPH;Habitacional;;;;;{A44C2D10-E50C-4227-8E18-5CC042F90BA8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936977,241004435 2207522,525075373)
1436121;"1541702";"083";"19486";680,00000000;"154690100000000280025000000000";Privado;NPH;Habitacional;;;;;{11484069-7164-48FC-8188-BE632DBE4B01};{00000000-0000-0000-0000-000000000000};;;;POINT (4936786,979195127 2207870,8207617677)
1500454;"1542324";"083";"13221";94,00000000;"154690100000000480024000000000";Privado;NPH;Habitacional;;;;;{7183CD8E-5C8A-4EA7-9DC5-8F367F8B1FCF};{00000000-0000-0000-0000-000000000000};;;;POINT (4936399,169625964 2206449,510183241)
1175317;"1542931";"083";"12546";420,00000000;"154690100000000660007000000000";Privado;NPH;Habitacional;;;;;{899CA340-4264-4BA5-AD43-7FBB59F839A2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936390,910864618 2207384,00151588)
1175357;"1543563";"083";"31315";1516,00000000;"154690100000000900032000000000";Privado;NPH;Habitacional;;;;;{B0BBB024-C494-4EAA-A3BB-BB81891ECFB6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936098,058844263 2207817,38252958)
1467848;"1544181";"083";"20595";938,00000000;"154690100000001350801800000061";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{77705B2B-39AE-43D2-AE63-F26311C0B1FC};{00000000-0000-0000-0000-000000000000};;;;POINT (4936289,793463191 2208630,744824675)
1532663;"1544201";"083";"29685";105,00000000;"154690100000001360004000000000";Privado;NPH;Habitacional;;;;;{E6A710C2-382F-4AEE-94C4-872105BAFCC9};{00000000-0000-0000-0000-000000000000};;;;POINT (4937718,121698925 2207614,9641777487)
1337621;"1544826";"083";"25647";9700,00000000;"154690100000001770801800000115";Privado;Condominio_Unidad_Predial;Forestal;;;;;{A55A58E9-9221-44E5-B280-8DCF14CDBACA};{00000000-0000-0000-0000-000000000000};;;;POINT (4936950,586292509 2206325,131462644)
1143530;"1541120";"083";"8";331,00000000;"154690100000000110011000000000";Privado;NPH;Habitacional;;;;;{1A7D145A-5551-4275-BE72-E32F1B7CCA1F};{00000000-0000-0000-0000-000000000000};;;;POINT (4936826,9990738705 2207604,7220481765)
1110816;"1541124";"083";"7805";299,00000000;"154690100000000110015000000000";Privado;NPH;Habitacional;;;;;{2AF5C12C-F1D5-4D75-A43D-31C0570AA7E1};{00000000-0000-0000-0000-000000000000};;;;POINT (4936803,40896602 2207640,013390188)
1052438;"1542346";"083";"15135";137,00000000;"154690100000000490021000000000";Privado;NPH;Habitacional;;;;;{3FC4C0B1-2753-4A78-9003-D98FD570248E};{00000000-0000-0000-0000-000000000000};;;;POINT (4936489,569999505 2206408,2158572106)
1082646;"1542363";"083";"15152";120,00000000;"154690100000000490038000000000";Privado;NPH;Habitacional;;;;;{88080743-AEC2-4ACC-8252-714F7E8FB768};{00000000-0000-0000-0000-000000000000};;;;POINT (4936576,7795349825 2206355,6665983386)
1110875;"1542370";"083";"15159";130,00000000;"154690100000000490045000000000";Privado;NPH;Habitacional;;;;;{09E28753-19EA-4F3C-BF4E-6EDCFD33E764};{00000000-0000-0000-0000-000000000000};;;;POINT (4936575,770382557 2206311,377112149)
1175318;"1542975";"083";"15964";54,00000000;"154690100000000670014000000000";Privado;NPH;Habitacional;;;;;{13E86C65-2A44-4A8E-9E09-73E8225F69B7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936122,335135058 2207705,646614903)
1500602;"1544855";"083";"20700";678,00000000;"154690100000001800801800000013";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{E00A1AD9-9F07-4806-8F53-CE991823AF25};{00000000-0000-0000-0000-000000000000};;;;POINT (4937523,259162072 2207480,3382689925)
1272388;"1544861";"083";"20693";875,00000000;"154690100000001800801800000019";Privado;Condominio_Unidad_Predial;Habitacional;;;;;{FACF65CE-605B-4B8C-AB2D-DF1DD0659B9B};{00000000-0000-0000-0000-000000000000};;;;POINT (4937504,090368888 2207542,8129721144)
1240487;"1541765";"083";"21901";231,00000000;"154690100000000290001000000000";Privado;NPH;Habitacional;;;;;{42FC4894-B633-4B64-B0EF-AEB8FEE38598};{00000000-0000-0000-0000-000000000000};;;;POINT (4936757,0888107605 2207309,726144395)
1436160;"1542380";"083";"15169";129,00000000;"154690100000000490055000000000";Privado;NPH;Habitacional;;;;;{FEDF9069-2342-4E51-92C8-87113DEA65A8};{00000000-0000-0000-0000-000000000000};;;;POINT (4936546,617964146 2206312,360576962)
1500456;"1542381";"083";"12170";129,00000000;"154690100000000490056000000000";Privado;NPH;Institucional;;;;;{9AC09F10-1ECC-483E-BDD7-69E0138085D2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936545,527179666 2206306,4667464327)
1369560;"1542391";"083";"15180";129,00000000;"154690100000000490066000000000";Privado;NPH;Institucional;;;;;{296E5FCD-40DB-4150-B453-C9090B4E1B26};{00000000-0000-0000-0000-000000000000};;;;POINT (4936525,559002441 2206316,584090299)
1082671;"1543000";"083";"3621";686,00000000;"154690100000000680025000000000";Privado;NPH;Habitacional;;;;;{42A034D3-1BAA-4377-869B-2C0AAD69C571};{00000000-0000-0000-0000-000000000000};;;;POINT (4936253,418386757 2207762,546149347)
1369647;"1543646";"083";"12144";4120,00000000;"154690100000001030001000000000";Privado;NPH;Habitacional;;;;;{536E7056-4B7F-4B7D-931A-498EAD6BA9C3};{00000000-0000-0000-0000-000000000000};;;;POINT (4937396,8136947835 2207073,221297999)
1500566;"1544273";"083";"26530";78,00000000;"154690100000001390031000000000";Privado;NPH;Habitacional;;;;;{96FC084D-103D-40E8-9D10-7BB0260FAAAE};{00000000-0000-0000-0000-000000000000};;;;POINT (4936669,079875774 2207072,3641877114)
1240670;"1544906";"083";"9921";20000,00000000;"154690100000001810007000000000";Privado;NPH;Habitacional;;;;;{18FCF73C-D8EE-4AAE-93A9-0A7E8ABDABBD};{00000000-0000-0000-0000-000000000000};;;;POINT (4937182,175517749 2206654,066553628)
1110845;"1541794";"083";"23877/95";78,00000000;"154690100000000290034000000000";Privado;NPH;Habitacional;;;;;{7A4D4ADF-8F85-4CF2-A1EE-5B6A293892E4};{00000000-0000-0000-0000-000000000000};;;;POINT (4936719,888363787 2207291,620113288)
1384487;"1542425";"083";"5939";168,00000000;"154690100000000500003000000000";Privado;NPH;Habitacional;;;;;{B8273A0A-5309-4112-B44F-D177F3D17D35};{00000000-0000-0000-0000-000000000000};;;;POINT (4936368,087837739 2206423,083552724)
1082674;"1543068";"083";"10439";137,00000000;"154690100000000690029000000000";Privado;NPH;Habitacional;;;;;{C3298D57-05E6-40FD-8EF6-C9E5A5302FAE};{00000000-0000-0000-0000-000000000000};;;;POINT (4936356,605495064 2207710,171481654)
1175325;"1543069";"083";"10438";137,00000000;"154690100000000690030000000000";Privado;NPH;Habitacional;;;;;{D5EEE329-D911-4EDE-8FAD-3DDB605C7A49};{00000000-0000-0000-0000-000000000000};;;;POINT (4936361,667271901 2207704,5121519454)
1052509;"1543700";"083";"26976";185,00000000;"154690100000001030069000000000";Privado;NPH;Lote_Urbanizable_No_Urbanizado;;;;;{49BC6DB6-B4D7-488F-934C-3CACD8295AC1};{00000000-0000-0000-0000-000000000000};;;;POINT (4937221,409214907 2207158,405182652)
1143671;"1543701";"083";"38593";70,00000000;"154690100000001030070000000000";Privado;NPH;Habitacional;;;;;{489F125B-5EA8-4B1D-AA1F-E7D52841344D};{00000000-0000-0000-0000-000000000000};;;;POINT (4937206,222706325 2207212,0816166606)
1240623;"1544295";"083";"40186";112,00000000;"154690100000001390055000000000";Privado;NPH;Habitacional;;;;;{79C1C520-7A87-443B-9C98-059D12AD6BC2};{00000000-0000-0000-0000-000000000000};;;;POINT (4936629,795409549 2207071,0377265215)
1052548;"1544307";"083";"24091";90,00000000;"154690100000001430003000000000";Privado;NPH;Habitacional;;;;;{ABB70ECF-BF31-4A23-A166-4F251A45DAB7};{00000000-0000-0000-0000-000000000000};;;;POINT (4936843,142721724 2207089,2899745028)
1498661;"1544316";"083";"24088";90,00000000;"154690100000001430012000000000";Privado;NPH;Habitacional;;;;;{EF7F6987-A724-40BB-8676-60A2C0A8EEB6};{00000000-0000-0000-0000-000000000000};;;;POINT (4936861,593856189 2207075,628261906)
1532669;"1544320";"083";"24096";90,00000000;"154690100000001430016000000000";Privado;NPH;Habitacional;;;;;{4F30EE42-6BB6-47C0-AB13-FFD21B501DA5};{00000000-0000-0000-0000-000000000000};;;;POINT (4936838,765764057 2207068,1259709224)
1208214;"1541866";"083";"33759";509,00000000;"154690100000000330005000000000";Privado;NPH;Habitacional;;;;;{DCB0EB91-FCF1-4363-8DA4-409B9F9144F9};{00000000-0000-0000-0000-000000000000};;;;POINT (4936473,925580099 2207000,7409813115)
1082675;"1543078";"083";"10428";137,00000000;"154690100000000690040000000000";Privado;NPH;Habitacional;;;;;{66910AD2-F60B-40A5-BC5D-BD2AF78DF083};{00000000-0000-0000-0000-000000000000};;;;POINT (4936412,841070829 2207648,4131695824)
