id;no, fmi;dirección territorial;municipio;fecha_envio_juridico;folio_matriz;novedadfmi_tipo;npnmatriz;novedad_numero_predial;folio_derivados;predio tipo;condicion prop derivado;árearegistralm2;coeficiente;área coefieciente;id_operacion_db
303;303;ATLÁNTICO;TUBARÁ;6/06/2025;040-151790;;8,832E+28;Desenglobe_Division_Material;040-645439;Privado_Privado;PH_Unidad_Predial;;;;604735-110
9468;9468;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80726;Privado_Privado;NPH;;;;13401270-10568
9899;9899;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-81156;Privado_Privado;NPH;;;;13401270-11291
524;524;ATLÁNTICO;TUBARÁ;29/05/2025;040-625802;;SIN NPN;Desenglobe_Division_Material;040-654388;Privado_Privado;Condominio_Unidad_Predial;;;;L2-436
14053;14053;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165990;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5478
7183;7183;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78455;Privado_Privado;NPH;;;;13401270-10950
3866;3866;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339545;Privado_Privado;NPH;;;;L2-1831
544;544;ATLÁNTICO;TUBARÁ;29/05/2025;040-625802;;SIN NPN;Desenglobe_Division_Material;040-654418;Privado_Privado;Condominio_Unidad_Predial;;;;L2-502
14423;14423;BOYACÁ;SOGAMOSO;22/08/2025;095-48840;FMI_Debe_Estar_Cerrado;1,5759E+29;Desenglobe_Division_Material;095-160042;Privado_Privado;NPH;91;;;1816653-6512
12349;12349;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-4823;;1,5599E+29;Desenglobe_Venta_Parcial;090-62457;Privado_Privado;NPH;;;;L2-490
14925;14925;BOYACÁ;TIBANÁ;6/06/2025;090-20240;;1,5804E+29;Desenglobe_Venta_Parcial;090-63643;Privado_Privado;NPH;;;;1868686-193
5463;5463;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76741;Privado_Privado;NPH;;;;13401270-8559
2640;2640;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349369;Privado_Privado;NPH;28.058.999.999.999.900;;;1097944-1603
13851;13851;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165812;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5592
14474;14474;BOYACÁ;SOGAMOSO;22/08/2025;095-163812;;SIN NPN;Desenglobe_Division_Material;095-164921;Privado_Privado;PH_Unidad_Predial;33.6;3.69;33.6;L2-6101
13486;13486;BOYACÁ;SOGAMOSO;28/07/2025;095-158307;FMI_Debe_Estar_Abierto;1,5759E+29;Desenglobe_Division_Material;095-164874;Privado_Privado;PH_Unidad_Predial;64,16;1,97;64,16;1803439-5669
12856;12856;BOYACÁ;SOGAMOSO;30/05/2025;095-165108;;SIN NPN;Desenglobe_Division_Material;095-167009;Privado_Privado;NPH;;;;L2-6262
288;288;ATLÁNTICO;TUBARÁ;6/06/2025;040-151790;;8,832E+28;Desenglobe_Division_Material;040-645424;Privado_Privado;PH_Unidad_Predial;;;;604735-44
13704;13704;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165721;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5421
13827;13827;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165871;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5328
1232;1232;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374665;Privado_Privado;PH_Unidad_Predial;;;;L2-3683
6429;6429;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77700;Privado_Privado;NPH;;;;13401270-8867
12379;12379;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-58633;;1,5599E+29;Desenglobe_Venta_Parcial;090-64507;Privado_Privado;NPH;;;;L2-579
11049;11049;RISARALDA;LA CELIA;6/06/2025;297-2890;;6,6383E+29;Desenglobe_Division_Material;297-9543;Privado_Privado;NPH;;;;9281154-13269
6651;6651;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77926;Privado_Privado;NPH;;;;13401270-9566
14296;14296;BOYACÁ;SOGAMOSO;22/08/2025;095-162359;;SIN NPN;Desenglobe_Division_Material;095-162898;Privado_Privado;PH_Unidad_Predial;58.46;0.46700000000000003;58.46;L2-5920
7178;7178;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78450;Privado_Privado;NPH;;;;13401270-9665
8429;8429;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79694;Privado_Privado;NPH;;;;13401270-7688
9791;9791;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-81049;Privado_Privado;NPH;;;;13401270-9324
178;178;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-657989;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-313
1542;1542;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-324932;Privado_Privado;PH_Unidad_Predial;;;;1097579-856
6634;6634;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77909;Privado_Privado;NPH;;;;13401270-11602
5664;5664;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76942;Privado_Privado;NPH;;;;13401270-12599
1303;1303;BOLÍVAR;TURBACO;25/07/2025;060-13937;;1,3836E+29;Desenglobe_Division_Material;060-402758;Privado_Privado;NPH;84;;;13282259-682
8189;8189;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79456;Privado_Privado;NPH;;;;13401270-7594
12648;12648;BOYACÁ;SOGAMOSO;30/05/2025;095-39051;;1,5759E+29;Desenglobe_Division_Material;095-159699;Privado_Privado;PH_Unidad_Predial;;;;1795610-6438
14779;14779;BOYACÁ;SORACÁ;6/06/2025;070-58650;;1,5764E+29;Desenglobe_Venta_Parcial;070-260897;Privado_Privado;NPH;;;;1835652-25
7842;7842;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79112;Privado_Privado;NPH;;;;13401270-9834
2565;2565;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349795;Privado_Privado;NPH;338.46;;;1097944-1690
12578;12578;BOYACÁ;RAMIRIQUÍ;30/05/2025;-;;SIN NPN;Predio_Nuevo;090-63345;Privado_Privado;NPH;;;;L2-13
7385;7385;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78656;Privado_Privado;NPH;;;;13401270-7551
12625;12625;BOYACÁ;RAMIRIQUÍ;30/05/2025;-;;SIN NPN;Predio_Nuevo;090-62930;Privado_Privado;NPH;;;;L2-3
3561;3561;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370278;Privado_Privado;NPH;;;;L2-2548
8017;8017;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79286;Privado_Privado;NPH;;;;13401270-8692
7910;7910;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79179;Privado_Privado;NPH;;;;13401270-8918
10427;10427;META;GRANADA;8/08/2025;236-90591;;SIN NPN;Desenglobe_Division_Material;236-95264;Privado_Privado;NPH;72;;;L2-12957
13312;13312;BOYACÁ;SOGAMOSO;28/07/2025;095-13208;;1,5759E+29;Desenglobe_Division_Material;095-162969;Privado_Privado;PH_Unidad_Predial;;;;1799855-4991
92;92;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-658034;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-244
14030;14030;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-166102;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5383
4329;4329;META;GRANADA;4/07/2025;236-1428;;5,0313E+29;Desenglobe_Division_Material;236-100605;Publico_Uso_Publico;Bien_Uso_Publico;14.6;;;4752593-6789
5730;5730;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77007;Privado_Privado;NPH;;;;13401270-8422
10808;10808;RISARALDA;APÍA;30/05/2025;292-3049;;6,6045E+29;Desenglobe_Division_Material;292-9211;Privado_Privado;NPH;10913.18;;;9205343-13150
14979;14979;BOYACÁ;TIBANÁ;6/06/2025;090-13831;;1,5804E+29;Desenglobe_Venta_Parcial;090-65992;Privado_Privado;NPH;;;;1866736-119
8684;8684;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79947;Privado_Privado;NPH;;;;13401270-12628
3738;3738;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370464;Privado_Privado;NPH;;;;L2-2616
3899;3899;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339603;Privado_Privado;NPH;;;;L2-1983
6293;6293;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77565;Privado_Privado;NPH;;;;13401270-7751
1253;1253;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374686;Privado_Privado;PH_Unidad_Predial;;;;L2-3517
7944;7944;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79213;Privado_Privado;NPH;;;;13401270-10405
9190;9190;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80449;Privado_Privado;NPH;;;;13401270-9183
13375;13375;BOYACÁ;SOGAMOSO;28/07/2025;095-143092;;1,5759E+29;Desenglobe_Division_Material;095-165284;Privado_Privado;NPH;;;;1802990-5076
5538;5538;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76816;Privado_Privado;NPH;;;;13401270-10360
8472;8472;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79737;Privado_Privado;NPH;;;;13401270-7764
14264;14264;BOYACÁ;SOGAMOSO;22/08/2025;095-162359;;SIN NPN;Desenglobe_Division_Material;095-162863;Privado_Privado;PH_Unidad_Predial;58.46;0.46700000000000003;58.46;L2-5936
2727;2727;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349456;Privado_Privado;NPH;429.47;;;1097944-1432
8280;8280;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79545;Privado_Privado;NPH;;;;13401270-9696
13265;13265;BOYACÁ;SOGAMOSO;28/07/2025;095-115436;;1,5759E+29;Desenglobe_Division_Material;095-159052;Privado_Privado;PH_Unidad_Predial;;;;1814910-4897
3999;3999;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339733;Privado_Privado;NPH;;;;L2-2016
2616;2616;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349846;Privado_Privado;NPH;309.42;;;1097944-1620
6750;6750;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78025;Privado_Privado;NPH;;;;13401270-9854
10872;10872;RISARALDA;LA CELIA;30/05/2025;297-8731;;6,6383E+29;Englobe_Nuevo_FMI;297-9425;Privado_Privado;NPH;;;;12095611
3167;3167;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-338063;Privado_Privado;PH_Unidad_Predial;2.8;7,90E+13;;13282454-2371
534;534;ATLÁNTICO;TUBARÁ;29/05/2025;040-625802;;SIN NPN;Desenglobe_Division_Material;040-654398;Privado_Privado;Condominio_Unidad_Predial;;;;L2-505
1584;1584;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-324974;Privado_Privado;PH_Unidad_Predial;;;;1097579-836
5790;5790;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77064;Privado_Privado;NPH;;;;13401270-8316
6305;6305;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77577;Privado_Privado;NPH;;;;13401270-9587
161;161;ATLÁNTICO;TUBARÁ;11/07/2025;040-605697;;8,832E+28;Desenglobe_Division_Material;040-657974;Privado_Privado;Condominio_Unidad_Predial;;;;13973179-373
13564;13564;BOYACÁ;SOGAMOSO;28/07/2025;095-91153;FMI_Debe_Estar_Abierto;1,5759E+29;Desenglobe_Division_Material;095-165198;Privado_Privado;PH_Unidad_Predial;13,1;0.81;13,1;1793247-6627
12554;12554;BOYACÁ;RAMIRIQUÍ;30/05/2025;-;;SIN NPN;Predio_Nuevo;090-63866;Privado_Privado;NPH;;;;L2-8
3821;3821;BOLÍVAR;TURBACO;4/07/2025;060-296145;;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1099217-1754
1916;1916;BOLÍVAR;TURBACO;25/07/2025;060-251803;;1,3836E+29;Desenglobe_Division_Material;060-338412;Privado_Privado;NPH;280;;;1097433-1230
9441;9441;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80699;Privado_Privado;NPH;;;;13401270-7576
1707;1707;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-325085;Privado_Privado;PH_Unidad_Predial;;;;1097579-873
11072;11072;RISARALDA;LA CELIA;6/06/2025;297-2582;;6,6383E+29;Cancelacion_por_Englobe;;;;;;;9282019
14004;14004;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-166036;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5311
3020;3020;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349749;Privado_Privado;NPH;390.34;;;1097944-1383
7122;7122;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78395;Privado_Privado;NPH;;;;13401270-12643
4888;4888;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75617;Privado_Privado;NPH;;;;4753500-7408
3855;3855;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339590;Privado_Privado;NPH;;;;L2-1927
3041;3041;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-338190;Privado_Privado;PH_Unidad_Predial;4.8;1,36E+14;;13282454-2199
10536;10536;QUINDIO;LA TEBAIDA;28/05/2025;280-73234;;6,3401E+29;Desenglobe_Division_Material;280-256661;Privado_Privado;PH_Unidad_Predial;;;;6028881-13124
12168;12168;BOYACÁ;MONIQUIRÁ;30/05/2025;083-27779;;1,5469E+29;Cancelacion_por_Desenglobe;;;;;;;1535780
3431;3431;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337759;Privado_Privado;PH_Unidad_Predial;11.96;3,40E+14;;13282454-2071
10627;10627;QUINDIO;LA TEBAIDA;28/05/2025;280-241882;;6,3401E+29;Desenglobe_Division_Material;280-248766;Privado_Privado;PH_Unidad_Predial;;;;14419098-13037
3554;3554;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370271;Privado_Privado;NPH;;;;L2-2544
8805;8805;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80066;Privado_Privado;NPH;;;;13401270-9410
5045;5045;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76327;Privado_Privado;NPH;;;;13401270-10818
2591;2591;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349821;Privado_Privado;NPH;285.7;;;1097944-1471
11340;11340;BOYACÁ;CIÉNEGA;30/05/2025;090-18836;;1,5189E+29;Desenglobe_Venta_Parcial;090-64073;Privado_Privado;NPH;;;;1321654-177
669;669;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39611;;SIN NPN;Desenglobe_Division_Material;064-39691;Privado_Privado;NPH;91;;;L2-3936
10629;10629;QUINDIO;LA TEBAIDA;28/05/2025;280-241882;;6,3401E+29;Desenglobe_Division_Material;280-248768;Privado_Privado;PH_Unidad_Predial;;;;14419098-13038
9635;9635;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80893;Privado_Privado;NPH;;;;13401270-12120
4482;4482;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71349;Privado_Privado;PH_Unidad_Predial;;;;4752584-7114
8162;8162;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79429;Privado_Privado;NPH;;;;13401270-9959
11212;11212;BOYACÁ;CIÉNEGA;30/05/2025;090-8958;;1,5189E+29;Desenglobe_Venta_Parcial;090-64157;Privado_Privado;NPH;;;;1320426-622
10594;10594;QUINDIO;LA TEBAIDA;28/05/2025;280-195880;;6,3401E+29;Desenglobe_Division_Material;280-258461;Privado_Privado;PH_Unidad_Predial;;;;12109675-13015
2832;2832;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349561;Privado_Privado;NPH;396.18;;;1097944-1392
9033;9033;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80292;Privado_Privado;NPH;;;;13401270-9954
11687;11687;BOYACÁ;MONIQUIRÁ;30/05/2025;083-2371;FMI_Debe_Estar_Abierto;1,5469E+29;Desenglobe_Division_Material;083-45367;Privado_Privado;PH_Unidad_Predial;11.57;1.04;11.57;1541459-4453
1974;1974;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346875;Privado_Privado;NPH;;;;L2-2860
6546;6546;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77816;Privado_Privado;NPH;;;;13401270-8369
768;768;BOLÍVAR;MAGANGUÉ;18/07/2025;064-39616;;SIN NPN;Desenglobe_Division_Material;064-39775;Privado_Privado;NPH;91;;;L2-4036
7301;7301;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78573;Privado_Privado;NPH;;;;13401270-8839
9581;9581;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80839;Privado_Privado;NPH;;;;13401270-9496
1671;1671;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-325049;Privado_Privado;PH_Unidad_Predial;;;;1097579-859
10105;10105;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-81375;Privado_Privado;NPH;;;;13401270-12687
6217;6217;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77489;Privado_Privado;NPH;;;;13401270-12127
9165;9165;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80424;Privado_Privado;NPH;;;;13401270-9631
11955;11955;BOYACÁ;MONIQUIRÁ;30/05/2025;083-6722;;1,5469E+29;Desenglobe_Division_Material;083-46101;Privado_Privado;NPH;6228;;;1539406-4779
6486;6486;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77756;Privado_Privado;NPH;;;;13401270-10802
2649;2649;BOLÍVAR;TURBACO;4/07/2025;060-26770;;1,3836E+29;Desenglobe_Division_Material;060-349378;Privado_Privado;NPH;28.058.999.999.999.900;;;1097944-1273
7174;7174;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78446;Privado_Privado;NPH;;;;13401270-9860
12475;12475;BOYACÁ;RAMIRIQUÍ;30/05/2025;090-57435;;1,5599E+29;Desenglobe_Venta_Parcial;090-61662;Privado_Privado;NPH;;;;L2-556
4941;4941;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75670;Privado_Privado;NPH;;;;4753500-7286
9648;9648;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80906;Privado_Privado;NPH;;;;13401270-9364
1651;1651;BOLÍVAR;TURBACO;23/05/2025;060-19504;;1,3836E+29;Desenglobe_Division_Material;060-325029;Privado_Privado;PH_Unidad_Predial;;;;1097579-796
3555;3555;BOLÍVAR;TURBACO;26/05/2025;060-340194;;SIN NPN;Desenglobe_Division_Material;060-370272;Privado_Privado;NPH;;;;L2-2516
2013;2013;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346914;Privado_Privado;NPH;;;;L2-3263
8090;8090;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-79358;Privado_Privado;NPH;;;;13401270-9328
7377;7377;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78648;Privado_Privado;NPH;;;;13401270-10952
4946;4946;META;GRANADA;20/06/2025;236-42180;;5,0313E+29;Desenglobe_Division_Material;236-75675;Publico_Uso_Publico;Via;;;;4753500-7278
8834;8834;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80095;Privado_Privado;NPH;;;;13401270-8159
9569;9569;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-80827;Privado_Privado;NPH;;;;13401270-9158
230;230;ATLÁNTICO;TUBARÁ;29/05/2025;040-162599;;8,832E+28;Desenglobe_Division_Material;040-663793;Privado_Privado;NPH;;;;603476-141
2359;2359;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-346671;Privado_Privado;NPH;;;;L2-3070
3347;3347;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337823;Privado_Privado;PH_Unidad_Predial;78.040.000.000.000.000;0.22220000000000001;;13282454-2361
14179;14179;BOYACÁ;SOGAMOSO;22/08/2025;095-162359;;SIN NPN;Desenglobe_Division_Material;095-162708;Privado_Privado;PH_Unidad_Predial;58.45;0.46600000000000003;58.45;L2-6073
10931;10931;RISARALDA;LA CELIA;30/05/2025;297-8735;;6,6383E+29;Cancelacion_por_Englobe;;;;;;;12095607
205;205;ATLÁNTICO;TUBARÁ;29/05/2025;040-162599;;8,832E+28;Cancelacion_por_Desenglobe;;;;;;;603476
13260;13260;BOYACÁ;SOGAMOSO;28/07/2025;095-115436;;1,5759E+29;Desenglobe_Division_Material;095-159047;Privado_Privado;PH_Unidad_Predial;;;;1814910-4901
2222;2222;BOLÍVAR;TURBACO;23/05/2025;060-346092;;SIN NPN;Desenglobe_Division_Material;060-347123;Privado_Privado;NPH;;;;L2-3347
3164;3164;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337839;Privado_Privado;PH_Unidad_Predial;11.96;3,40E+14;;13282454-2451
5676;5676;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-76954;Privado_Privado;NPH;;;;13401270-10912
4110;4110;BOLÍVAR;TURBACO;20/06/2025;060-365742;;SIN NPN;Desenglobe_Division_Material;060-365782;Privado_Privado;PH_Unidad_Predial;;;;L2-3393
10272;10272;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-83269;Privado_Privado;NPH;;;;13401270-11925
6100;6100;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77372;Privado_Privado;NPH;;;;13401270-7750
4583;4583;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-71248;Privado_Privado;PH_Unidad_Predial;;;;4752584-6996
13965;13965;BOYACÁ;SOGAMOSO;22/08/2025;095-158224;;1,5759E+29;Desenglobe_Division_Material;095-165886;Privado_Privado;PH_Unidad_Predial;54.96;0.20830000000000001;54.96;14142767-5352
1124;1124;BOLÍVAR;TURBACO;23/05/2025;060-374508;;SIN NPN;Desenglobe_Division_Material;060-374621;Privado_Privado;PH_Unidad_Predial;;;;L2-3484
7328;7328;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-78600;Privado_Privado;NPH;;;;13401270-8964
6701;6701;META;GRANADA;29/05/2025;236-74377;;5,0313E+29;Desenglobe_Division_Material;236-77976;Privado_Privado;NPH;;;;13401270-8220
13573;13573;BOYACÁ;SOGAMOSO;28/07/2025;095-12118;FMI_Debe_Estar_Cerrado;1,5759E+29;Englobe_Nuevo_FMI;095-165150;Privado_Privado;NPH;1865,24;;;L2-90
11809;11809;BOYACÁ;MONIQUIRÁ;30/05/2025;083-41758;FMI_Debe_Estar_Cerrado;1,5469E+29;Desenglobe_Division_Material;083-43692;Privado_Privado;NPH;84.668.999.999.999.900;;;1544226-4661
4707;4707;META;GRANADA;20/06/2025;236-19640;;5,0313E+29;Desenglobe_Division_Material;236-88269;Privado_Privado;PH_Unidad_Predial;;;;4752584-7183
4053;4053;BOLÍVAR;TURBACO;4/07/2025;060-315148;;SIN NPN;Desenglobe_Division_Material;060-339528;Privado_Privado;NPH;;;;L2-1914
3417;3417;BOLÍVAR;TURBACO;25/07/2025;060-316930;;1,3836E+29;Desenglobe_Division_Material;060-337981;Privado_Privado;PH_Unidad_Predial;3.5;9,90E+13;;13282454-2024
