"objectid";"id_operacion";"id";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"árearegistralm2";"coeficiente";"área coefieciente";"count"
1637322;"1441595R442";442;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40868";Privado_Privado;PH_Unidad_Predial;"11.06";3.425;11.06;1
1637321;"1441595R443";443;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40869";Privado_Privado;PH_Unidad_Predial;"11.06";3.425;11.06;1
1637320;"1441595R444";444;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40870";Privado_Privado;PH_Unidad_Predial;"11.06";3.425;11.06;1
1637318;"1441595R445";445;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40871";Privado_Privado;PH_Unidad_Predial;"11.06";3.425;11.06;1
1637317;"1441595R446";446;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40872";Privado_Privado;PH_Unidad_Predial;"135.75";42.04;135.75;1
1637316;"1441595R447";447;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40873";Privado_Privado;PH_Unidad_Predial;"71.46";22.13;71.46;1
1637319;"1441595R448";448;"078-25814";;"152990100000000920069000000000";Desenglobe_Division_Material;"078-40874";Privado_Privado;PH_Unidad_Predial;"71.46";22.13;71.46;1
1637719;"1443286R914";914;"078-9231";;"152990100000001920001000000000";Desenglobe_Division_Material;"078-40889";Privado_Privado;NPH;"1733";;;1
1637720;"1443286R915";915;"078-9231";;"152990100000001920001000000000";Desenglobe_Division_Material;"078-40890";Privado_Privado;NPH;"405";;;1
1637477;"1438909R956";956;"078-36436";;"152990100000000010192000000000";Desenglobe_Division_Material;"078-40936";Privado_Privado;NPH;"136";;;1
1637476;"1438909R957";957;"078-36436";;"152990100000000010192000000000";Desenglobe_Division_Material;"078-40937";Privado_Privado;NPH;"51";;;1
1637233;"1442109R910";910;"078-14540";;"152990100000001190005000000000";Desenglobe_Division_Material;"078-40963";Privado_Privado;NPH;"114.34";;;1
1637234;"1442109R911";911;"078-14540";;"152990100000001190005000000000";Desenglobe_Division_Material;"078-40964";Privado_Privado;NPH;"114.33";;;1
1637232;"1442109R912";912;"078-14540";;"152990100000001190005000000000";Desenglobe_Division_Material;"078-40965";Privado_Privado;NPH;"114.33";;;1
1637329;"1439815R873";873;"078-27285";;"152990100000000300015000000000";Desenglobe_Division_Material;"078-40997";Privado_Privado;PH_Unidad_Predial;"107.9";48.8;107.9;1
1637330;"1439815R874";874;"078-27285";;"152990100000000300015000000000";Desenglobe_Division_Material;"078-40998";Privado_Privado;PH_Unidad_Predial;"113.4";51.2;113.4;1
1637584;L3_-2024R2012;2012;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41020";Privado_Privado;NPH;"223.9";;;1
1637585;L3_-2024R2013;2013;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41021";Privado_Privado;NPH;"202.2";;;1
1637586;L3_-2024R2014;2014;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41022";Privado_Privado;NPH;"202.2";;;1
1637587;L3_-2024R2015;2015;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41023";Privado_Privado;NPH;"134.80000000000001";;;1
1637579;L3_-2024R2016;2016;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41024";Privado_Privado;NPH;"269.60000000000002";;;1
1637589;L3_-2024R2017;2017;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41025";Privado_Privado;NPH;"134.80000000000001";;;1
1637588;L3_-2024R2018;2018;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41026";Privado_Privado;NPH;"202.2";;;1
1637583;L3_-2024R2019;2019;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41027";Privado_Privado;NPH;"202.2";;;1
1637582;L3_-2024R2020;2020;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41028";Privado_Privado;NPH;"134.80000000000001";;;1
1637581;L3_-2024R2021;2021;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41029";Privado_Privado;NPH;"134.80000000000001";;;1
1634886;L3_-2030;2030;"078-41030";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1
1634886;L3_-2030;2023;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41030";Privado_Privado;NPH;"809";;;1
1637580;L3_-2024R2022;2022;"078-38749";;"152990000000000270314000000000";Desenglobe_Division_Material;"078-41031";Privado_Privado;NPH;"683";;;1
1637724;"1440964R455";455;"078-9447";;"152990100000000670037000000000";Desenglobe_Division_Material;"078-41065";Privado_Privado;PH_Unidad_Predial;"50.52";18.24;50.52;1
1637721;"1440964R456";456;"078-9447";;"152990100000000670037000000000";Desenglobe_Division_Material;"078-41066";Privado_Privado;PH_Unidad_Predial;"75.06";24.39;75.06;1
1637722;"1440964R457";457;"078-9447";;"152990100000000670037000000000";Desenglobe_Division_Material;"078-41067";Privado_Privado;PH_Unidad_Predial;"82.21";26.94;82.21;1
1637723;"1440964R458";458;"078-9447";;"152990100000000670037000000000";Desenglobe_Division_Material;"078-41068";Privado_Privado;PH_Unidad_Predial;"82.21";30.43;82.21;1
1637398;"1442775R396";396;"078-31393";;"152990100000001610013000000000";Desenglobe_Division_Material;"078-41077";Privado_Privado;NPH;"1506";;;1
1637399;"1442775R397";397;"078-31393";;"152990100000001610013000000000";Desenglobe_Division_Material;"078-41078";Privado_Privado;NPH;"924";;;1
1637400;"1442775R398";398;"078-31393";;"152990100000001610013000000000";Desenglobe_Division_Material;"078-41079";Privado_Privado;NPH;"655";;;1
1637401;"1442775R399";399;"078-31393";;"152990100000001610013000000000";Desenglobe_Division_Material;"078-41080";Publico_Uso_Publico;Bien_Uso_Publico;"403.67";;;1
1637523;"1439773R899";899;"078-37880";;"152990100000000290012000000000";Desenglobe_Division_Material;"078-41083";Privado_Privado;NPH;"427";;;1
1637524;"1439773R900";900;"078-37880";;"152990100000000290012000000000";Desenglobe_Division_Material;"078-41084";Privado_Privado;NPH;"514";;;1
1637525;"1439773R901";901;"078-37880";;"152990100000000290012000000000";Desenglobe_Division_Material;"078-41085";Privado_Privado;NPH;"337";;;1
1637526;"1439773R902";902;"078-37880";;"152990100000000290012000000000";Desenglobe_Division_Material;"078-41086";Privado_Privado;NPH;"241";;;1
1634879;L3_-750;741;"078-37344";;"152990000000000150193000000000";Desenglobe_Division_Material;"078-41105";Privado_Privado;NPH;"4948.56";;;1
1634879;L3_-750;750;"078-41105";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634857;L3_-751;742;"078-37344";;"152990000000000150193000000000";Desenglobe_Division_Material;"078-41106";Privado_Privado;NPH;"4948.56";;;1
1634857;L3_-751;751;"078-41106";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634894;L3_-752;752;"078-41107";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634894;L3_-752;743;"078-37344";;"152990000000000150193000000000";Desenglobe_Division_Material;"078-41107";Privado_Privado;NPH;"4948.56";;;1
1634878;L3_-753;753;"078-41108";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Englobe;;;;;;;1
1634878;L3_-753;744;"078-37344";;"152990000000000150193000000000";Desenglobe_Division_Material;"078-41108";Privado_Privado;NPH;"48704.32";;;1
1637603;"13488465R971";971;"078-40614";;"152990100000001330088000000000";Desenglobe_Division_Material;"078-41125";Privado_Privado;NPH;"108256";;;1
1637604;"13488465R972";972;"078-40614";;"152990100000001330088000000000";Desenglobe_Division_Material;"078-41126";Privado_Privado;NPH;"91044";;;1
1637212;"1442482R932";932;"078-13533";;"152990100000001410004000000000";Desenglobe_Division_Material;"078-41237";Privado_Privado;NPH;"155";;;1
1637213;"1442482R933";933;"078-13533";;"152990100000001410004000000000";Desenglobe_Division_Material;"078-41238";Privado_Privado;NPH;"90";;;1
1637396;"1434597R923";923;"078-31304";;"152990000000000130107000000000";Desenglobe_Division_Material;"078-41249";Privado_Privado;NPH;"8954";;;1
1637397;"1434597R924";924;"078-31304";;"152990000000000130107000000000";Desenglobe_Division_Material;"078-41250";Privado_Privado;NPH;"9576";;;1
1637511;"13488496R792";792;"078-37463";;"152990100000001560045000000000";Desenglobe_Division_Material;"078-41271";Privado_Privado;PH_Unidad_Predial;"128.76";50.0;128.76;1
1637510;"13488496R793";793;"078-37463";;"152990100000001560045000000000";Desenglobe_Division_Material;"078-41272";Privado_Privado;PH_Unidad_Predial;"128.76";50.0;128.76;1
1637119;"1433596R920";920;"078-11035";;"152990000000000080150000000000";Desenglobe_Division_Material;"078-41288";Privado_Privado;NPH;"2000";;;1
1637118;"1433596R921";921;"078-11035";;"152990000000000080150000000000";Desenglobe_Division_Material;"078-41289";Privado_Privado;NPH;"2300";;;1
1637607;L3_-468R463;463;"078-40857";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41290";Privado_Privado;NPH;"312";;;1
1637608;L3_-468R464;464;"078-40857";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41291";Privado_Privado;NPH;"158.47";;;1
1637605;L3_-468R465;465;"078-40857";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41292";Privado_Privado;NPH;"158.21";;;1
1637609;L3_-468R466;466;"078-40857";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41293";Privado_Privado;NPH;"177.32";;;1
1637606;L3_-468R467;467;"078-40857";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41294";Publico_Uso_Publico;Bien_Uso_Publico;"9";;;1
1634891;L3_-758;747;"078-41106";FMI_Debe_Estar_Cerrado;SIN NPN;Englobe_Nuevo_FMI;"078-41296";Privado_Privado;NPH;"63550";;;1
1634891;L3_-758;749;"078-41108";FMI_Debe_Estar_Cerrado;SIN NPN;Englobe_Nuevo_FMI;"078-41296";Privado_Privado;NPH;"63550";;;1
1634891;L3_-758;746;"078-41105";FMI_Debe_Estar_Cerrado;SIN NPN;Englobe_Nuevo_FMI;"078-41296";Privado_Privado;NPH;"63550";;;1
1634891;L3_-758;758;"078-41296";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1
1634891;L3_-758;748;"078-41107";FMI_Debe_Estar_Cerrado;SIN NPN;Englobe_Nuevo_FMI;"078-41296";Privado_Privado;NPH;"63550";;;1
1637279;"1438519R869";869;"078-20850";;"152990000000000280181000000000";Desenglobe_Division_Material;"078-41313";Privado_Privado;NPH;"14554.27";;;1
1637278;"1438519R870";870;"078-20850";;"152990000000000280181000000000";Desenglobe_Division_Material;"078-41314";Privado_Privado;NPH;"645.73";;;1
1637412;"1437175R929";929;"078-32273";;"152990000000000220296000000000";Desenglobe_Division_Material;"078-41315";Privado_Privado;NPH;"9121.7";;;1
1637411;"1437175R930";930;"078-32273";;"152990000000000220296000000000";Desenglobe_Division_Material;"078-41316";Privado_Privado;NPH;"878.3";;;1
1637295;"1442677R797";797;"078-24862";;"152990100000001550016000000000";Desenglobe_Division_Material;"078-41383";Privado_Privado;NPH;"150.65";;;1
1637294;"1442677R799";799;"078-24862";;"152990100000001550016000000000";Desenglobe_Division_Material;"078-41384";Privado_Privado;NPH;"290";;;1
1637296;"1442677R798";798;"078-24862";;"152990100000001550016000000000";Desenglobe_Division_Material;"078-41385";Privado_Privado;NPH;"139.35";;;1
1634889;L3_-640;640;"078-41386";;"152990100000001550003000000000";Cancelacion_por_Desenglobe;;;;;;;1
1637415;"1443238R836";836;"078-33782";FMI_Debe_Estar_Cerrado;"152990100000001870020000000000";Desenglobe_Division_Material;"078-41391";Privado_Privado;NPH;"168";;;1
1637413;"1443238R837";837;"078-33782";FMI_Debe_Estar_Cerrado;"152990100000001870020000000000";Desenglobe_Division_Material;"078-41392";Privado_Privado;NPH;"156";;;1
1637414;"1443238R838";838;"078-33782";FMI_Debe_Estar_Cerrado;"152990100000001870020000000000";Desenglobe_Division_Material;"078-41393";Publico_Uso_Publico;Bien_Uso_Publico;"40.65";;;1
1637112;"1439123R867";867;"078-10281";;"152990100000000090043000000000";Desenglobe_Division_Material;"078-41400";Privado_Privado;PH_Unidad_Predial;"45.4";30.0;45.4;1
1637113;"1439123R868";868;"078-10281";;"152990100000000090043000000000";Desenglobe_Division_Material;"078-41401";Privado_Privado;PH_Unidad_Predial;"104.7";70.0;104.7;1
1637592;"13488321R905";905;"078-39755";;"152990100000000590902900000032";Desenglobe_Division_Material;"078-41415";Privado_Privado;PH_Unidad_Predial;"65";48.15;65.0;1
1637593;"13488321R906";906;"078-39755";;"152990100000000590902900000032";Desenglobe_Division_Material;"078-41416";Privado_Privado;PH_Unidad_Predial;"70";51.85;70.0;1
1637378;"1435389R953";953;"078-29134";;"152990000000000160116000000000";Desenglobe_Division_Material;"078-41454";Privado_Privado;NPH;"6696";;;1
1637379;"1435389R954";954;"078-29134";;"152990000000000160116000000000";Desenglobe_Division_Material;"078-41455";Privado_Privado;NPH;"2974";;;1
1637503;"1435229R848";848;"078-3708";FMI_Debe_Estar_Cerrado;"152990000000000150370000000000";Desenglobe_Division_Material;"078-41458";Privado_Privado;NPH;"1250";;;1
1637502;"1435229R849";849;"078-3708";FMI_Debe_Estar_Cerrado;"152990000000000150370000000000";Desenglobe_Division_Material;"078-41459";Privado_Privado;NPH;"2650";;;1
1637504;"13488490R783";783;"078-37457";;"152990100000001560039000000000";Desenglobe_Division_Material;"078-41499";Privado_Privado;PH_Unidad_Predial;"128.76";50.0;128.76;1
1637505;"13488490R784";784;"078-37457";;"152990100000001560039000000000";Desenglobe_Division_Material;"078-41500";Privado_Privado;PH_Unidad_Predial;"128.76";50.0;128.76;1
1637615;L3_-758R754;754;"078-41296";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41502";Privado_Privado;NPH;"1256.89";;;1
1637616;L3_-758R755;755;"078-41296";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41503";Privado_Privado;NPH;"1366.005";;;1
1637617;L3_-758R756;756;"078-41296";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41504";Privado_Privado;NPH;"1360.45";;;1
1634856;L3_-768;768;"078-41505";FMI_Debe_Estar_Cerrado;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1
1634856;L3_-768;757;"078-41296";FMI_Debe_Estar_Cerrado;SIN NPN;Desenglobe_Division_Material;"078-41505";Privado_Privado;NPH;"59544";;;1
1637353;"1437701R656";656;"078-28559";;"152990000000000240466000000000";Desenglobe_Division_Material;"078-41527";Privado_Privado;NPH;"3161.64";;;1
1637352;"1437701R657";657;"078-28559";;"152990000000000240466000000000";Desenglobe_Division_Material;"078-41528";Privado_Privado;NPH;"1400";;;1
1637351;"1437701R658";658;"078-28559";;"152990000000000240466000000000";Desenglobe_Division_Material;"078-41529";Privado_Privado;NPH;"1492.63";;;1
1637350;"1437701R659";659;"078-28559";;"152990000000000240466000000000";Desenglobe_Division_Material;"078-41530";Privado_Privado;NPH;"1600";;;1
1637349;"1437701R660";660;"078-28559";;"152990000000000240466000000000";Desenglobe_Division_Material;"078-41531";Privado_Privado;NPH;"1585.36";;;1
1637354;"1437701R661";661;"078-28559";;"152990000000000240466000000000";Desenglobe_Division_Material;"078-41532";Privado_Privado;NPH;"1585.36";;;1
1637381;"1434619R878";878;"078-29621";;"152990000000000130131000000000";Desenglobe_Division_Material;"078-41564";Privado_Privado;NPH;"144986";;;1
1637380;"1434619R879";879;"078-29621";;"152990000000000130131000000000";Desenglobe_Division_Material;"078-41565";Publico_Uso_Publico;Bien_Uso_Publico;"342014";;;1
1637198;"1433939R474";474;"078-12548";;"152990000000000100116000000000";Desenglobe_Division_Material;"078-41566";Privado_Privado;NPH;"2698";;;1
1637199;"1433939R475";475;"078-12548";;"152990000000000100116000000000";Desenglobe_Division_Material;"078-41567";Privado_Privado;NPH;"2585";;;1
1637196;"1433939R476";476;"078-12548";;"152990000000000100116000000000";Desenglobe_Division_Material;"078-41568";Privado_Privado;NPH;"2370";;;1
1637197;"1433939R477";477;"078-12548";;"152990000000000100116000000000";Desenglobe_Division_Material;"078-41569";Privado_Privado;NPH;"2347";;;1
1637333;"1438619R828";828;"078-27585";FMI_Debe_Estar_Cerrado;"152990000000000290072000000000";Desenglobe_Division_Material;"078-41594";Privado_Privado;NPH;"3000";;;1
1637334;"1438619R829";829;"078-27585";FMI_Debe_Estar_Cerrado;"152990000000000290072000000000";Desenglobe_Division_Material;"078-41595";Privado_Privado;NPH;"4750";;;1
1637332;"1438619R830";830;"078-27585";FMI_Debe_Estar_Cerrado;"152990000000000290072000000000";Desenglobe_Division_Material;"078-41596";Privado_Privado;NPH;"4750";;;1
1637490;"1441069R894";894;"078-36778";;"152990100000000700029000000000";Desenglobe_Division_Material;"078-41597";Privado_Privado;PH_Unidad_Predial;"113";27.4;113.0;1
1637489;"1441069R895";895;"078-36778";;"152990100000000700029000000000";Desenglobe_Division_Material;"078-41598";Privado_Privado;PH_Unidad_Predial;"92.2";22.3;92.2;1
1637488;"1441069R896";896;"078-36778";;"152990100000000700029000000000";Desenglobe_Division_Material;"078-41599";Privado_Privado;PH_Unidad_Predial;"58";14.0;58.0;1
1637487;"1441069R897";897;"078-36778";;"152990100000000700029000000000";Desenglobe_Division_Material;"078-41600";Privado_Privado;PH_Unidad_Predial;"92.2";22.3;92.2;1
1637486;"1441069R898";898;"078-36778";;"152990100000000700029000000000";Desenglobe_Division_Material;"078-41601";Privado_Privado;PH_Unidad_Predial;"58";14.0;58.0;1
1637117;"1441966R819";819;"078-10871";;"152990100000001080018000000000";Desenglobe_Division_Material;"078-41602";Privado_Privado;PH_Unidad_Predial;"48";16.3;48.0;1
1637114;"1441966R820";820;"078-10871";;"152990100000001080018000000000";Desenglobe_Division_Material;"078-41603";Privado_Privado;PH_Unidad_Predial;"66.6";22.7;66.6;1
1637116;"1441966R821";821;"078-10871";;"152990100000001080018000000000";Desenglobe_Division_Material;"078-41604";Privado_Privado;PH_Unidad_Predial;"112.6";38.3;112.6;1
1637115;"1441966R822";822;"078-10871";;"152990100000001080018000000000";Desenglobe_Division_Material;"078-41605";Privado_Privado;PH_Unidad_Predial;"66.6";22.7;66.6;1
1634902;L3_-1354;1311;"078-11407";;"152990000000000150379000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1309;"078-5627";;"152990000000000150363000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1310;"078-11408";;"152990000000000150378000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1312;"078-11406";;"152990000000000150420000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1315;"078-20067";;"152990000000000150142000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1313;"078-20069";;"152990000000000150140000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1314;"078-20068";;"152990000000000150141000000000";Englobe_Nuevo_FMI;"078-41639";Privado_Privado;NPH;"81800";;;1
1634902;L3_-1354;1354;"078-41639";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;;1
